year_quarter,year,quarter,region_en,region_ar,classification_ar,classification_en,transaction_count,median_price,median_area,median_price_per_m2,avg_price,avg_area,total_value
202304.0,2023.0,4.0,Hail,منطقة حائل,تجاري,Commercial,345,100000.0,720.0,167.0,263341.0,712.2,90852695.0
202304.0,2023.0,4.0,Madinah,منطقة المدينة المنورة,تجاري,Commercial,327,732000.0,640.2,1155.0,2321622.0,897.2,759170300.0
202304.0,2023.0,4.0,Jazan,منطقة جازان,تجاري,Commercial,96,390750.0,686.4,536.0,911337.0,1222.9,87488347.0
202304.0,2023.0,4.0,Qassim,منطقة القصيم,تجاري,Commercial,429,250000.0,638.9,416.0,2670880.0,10678.2,1145807702.0
202304.0,2023.0,4.0,Al Baha,منطقة الباحة,تجاري,Commercial,11,100000.0,625.0,142.0,196136.0,631.4,2157500.0
202304.0,2023.0,4.0,Riyadh,منطقة الرياض,تجاري,Commercial,2088,1200000.0,840.0,1800.0,4725409.0,5911.7,9866653074.0
202304.0,2023.0,4.0,Eastern Province,منطقة الشرقية,تجاري,Commercial,1128,574595.0,630.0,833.0,2233141.0,5570.4,2518983218.0
202304.0,2023.0,4.0,Tabuk,منطقة تبوك,تجاري,Commercial,298,600000.0,640.0,938.0,773904.0,907.3,230623295.0
202304.0,2023.0,4.0,Northern Borders,منطقة الحدود الشمالية,تجاري,Commercial,119,50000.0,630.0,92.0,142939.0,653.5,17009700.0
202304.0,2023.0,4.0,Najran,منطقة نجران,تجاري,Commercial,165,100000.0,768.0,133.0,201268.0,1260.8,33209279.0
202304.0,2023.0,4.0,Makkah,منطقة مكة المكرمة,تجاري,Commercial,1038,1199040.0,741.1,1629.0,4854792.0,2128.7,5039274103.0
202304.0,2023.0,4.0,Asir,منطقة عسير,تجاري,Commercial,250,260000.0,612.5,342.0,971848.0,743.7,242961927.0
202304.0,2023.0,4.0,Riyadh,منطقة الرياض,زراعي,Agricultural,782,700000.0,10000.0,90.0,2387568.0,147014.4,1867078401.0
202304.0,2023.0,4.0,Najran,منطقة نجران,زراعي,Agricultural,9,182709.0,48781.1,10.0,1009190.0,43423.3,9082709.0
202304.0,2023.0,4.0,Tabuk,منطقة تبوك,زراعي,Agricultural,27,700000.0,50000.0,10.0,1375458.0,263872.6,37137377.0
202304.0,2023.0,4.0,Makkah,منطقة مكة المكرمة,زراعي,Agricultural,28,927336.0,10125.0,87.0,1225391.0,21915.0,34310942.0
202304.0,2023.0,4.0,Asir,منطقة عسير,زراعي,Agricultural,64,80000.0,5093.5,8.0,454716.0,14963.6,29101798.0
202304.0,2023.0,4.0,Northern Borders,منطقة الحدود الشمالية,زراعي,Agricultural,4,90000.0,51250.0,2.0,172500.0,74062.5,690000.0
202304.0,2023.0,4.0,Eastern Province,منطقة الشرقية,زراعي,Agricultural,99,750000.0,3700.7,270.0,5445271.0,62598.0,539081829.0
202304.0,2023.0,4.0,Qassim,منطقة القصيم,زراعي,Agricultural,102,383250.0,50000.0,8.0,1027060.0,156663.4,104760149.0
202304.0,2023.0,4.0,Jazan,منطقة جازان,زراعي,Agricultural,25,500000.0,12600.0,22.0,1677847.0,61672.9,41946165.0
202304.0,2023.0,4.0,Al Jouf,منطقة الجوف,زراعي,Agricultural,57,90000.0,57075.0,2.0,268164.0,126452.4,15285328.0
202304.0,2023.0,4.0,Hail,منطقة حائل,زراعي,Agricultural,132,100000.0,100000.0,1.0,205035.0,189546.3,27064614.0
202304.0,2023.0,4.0,Al Baha,منطقة الباحة,زراعي,Agricultural,18,100000.0,800.0,150.0,257167.0,1465.0,4629000.0
202304.0,2023.0,4.0,Madinah,منطقة المدينة المنورة,زراعي,Agricultural,38,500000.0,30058.8,15.0,775928.0,52794.9,29485267.0
202304.0,2023.0,4.0,Hail,منطقة حائل,سكني,Residential,1419,100000.0,600.0,189.0,223113.0,813.4,316596901.0
202304.0,2023.0,4.0,Al Jouf,منطقة الجوف,سكني,Residential,540,100000.0,600.0,173.0,176782.0,1088.0,95462160.0
202304.0,2023.0,4.0,Makkah,منطقة مكة المكرمة,سكني,Residential,8409,500000.0,400.0,1905.0,1394737.0,603.6,11728341632.0
202304.0,2023.0,4.0,Asir,منطقة عسير,سكني,Residential,1795,200000.0,600.0,371.0,444622.0,937.3,798096960.0
202304.0,2023.0,4.0,Jazan,منطقة جازان,سكني,Residential,843,300000.0,600.0,384.0,335275.0,819.9,282636969.0
202304.0,2023.0,4.0,Qassim,منطقة القصيم,سكني,Residential,3371,158823.0,408.7,390.0,320158.0,1054.1,1079252742.0
202304.0,2023.0,4.0,Eastern Province,منطقة الشرقية,سكني,Residential,5954,450000.0,415.1,1174.0,675426.0,546.8,4021486270.0
202304.0,2023.0,4.0,Northern Borders,منطقة الحدود الشمالية,سكني,Residential,632,30000.0,630.0,44.0,87926.0,656.2,55569103.0
202304.0,2023.0,4.0,Tabuk,منطقة تبوك,سكني,Residential,588,289000.0,595.3,489.0,360223.0,561.4,211811306.0
202304.0,2023.0,4.0,Najran,منطقة نجران,سكني,Residential,714,100000.0,660.0,125.0,180356.0,725.9,128774327.0
202304.0,2023.0,4.0,Madinah,منطقة المدينة المنورة,سكني,Residential,1558,350000.0,500.0,896.0,686197.0,607.3,1069094792.0
202304.0,2023.0,4.0,Riyadh,منطقة الرياض,سكني,Residential,18465,500000.0,396.0,1250.0,966248.0,640.0,17841770647.0
202304.0,2023.0,4.0,Al Baha,منطقة الباحة,سكني,Residential,261,100000.0,589.6,160.0,184602.0,668.8,48181006.0
202401.0,2024.0,1.0,Tabuk,منطقة تبوك,تجاري,Commercial,301,572000.0,640.0,833.0,803377.0,1125.0,241816409.0
202401.0,2024.0,1.0,Eastern Province,منطقة الشرقية,تجاري,Commercial,1475,600000.0,668.6,872.0,1878471.0,3409.2,2770744951.0
202401.0,2024.0,1.0,Madinah,منطقة المدينة المنورة,تجاري,Commercial,322,900000.0,645.0,1459.0,1413725.0,761.8,455219430.0
202401.0,2024.0,1.0,Jazan,منطقة جازان,تجاري,Commercial,81,415000.0,672.0,484.0,786616.0,1566.3,63715878.0
202401.0,2024.0,1.0,Najran,منطقة نجران,تجاري,Commercial,167,100000.0,800.0,133.0,217230.0,1124.9,36277461.0
202401.0,2024.0,1.0,Qassim,منطقة القصيم,تجاري,Commercial,526,300000.0,750.0,348.0,613892.0,2459.7,322907388.0
202401.0,2024.0,1.0,Riyadh,منطقة الرياض,تجاري,Commercial,2363,1700000.0,900.0,2000.0,5529722.0,4497.6,13066732419.0
202401.0,2024.0,1.0,Asir,منطقة عسير,تجاري,Commercial,244,232500.0,629.3,377.0,764261.0,1674.6,186479583.0
202401.0,2024.0,1.0,Northern Borders,منطقة الحدود الشمالية,تجاري,Commercial,99,70000.0,660.0,85.0,172790.0,718.8,17106250.0
202401.0,2024.0,1.0,Al Jouf,منطقة الجوف,تجاري,Commercial,123,60000.0,600.0,91.0,145329.0,19911.7,17875499.0
202401.0,2024.0,1.0,Makkah,منطقة مكة المكرمة,تجاري,Commercial,1098,1250000.0,709.3,1667.0,7474605.0,3523.0,8207116187.0
202401.0,2024.0,1.0,Hail,منطقة حائل,تجاري,Commercial,305,150000.0,700.0,387.0,468503.0,1533.1,142893397.0
202401.0,2024.0,1.0,Al Baha,منطقة الباحة,تجاري,Commercial,12,135000.0,542.0,245.0,211667.0,1319.5,2540000.0
202401.0,2024.0,1.0,Qassim,منطقة القصيم,زراعي,Agricultural,164,305000.0,50000.0,8.0,507762.0,127845.9,83272933.0
202401.0,2024.0,1.0,Najran,منطقة نجران,زراعي,Agricultural,13,500000.0,50000.0,20.0,1693462.0,35020.7,22015000.0
202401.0,2024.0,1.0,Makkah,منطقة مكة المكرمة,زراعي,Agricultural,40,865000.0,11299.6,78.0,9534188.0,36089.2,381367538.0
202401.0,2024.0,1.0,Al Jouf,منطقة الجوف,زراعي,Agricultural,46,100000.0,60482.5,2.0,352945.0,197899.7,16235475.0
202401.0,2024.0,1.0,Asir,منطقة عسير,زراعي,Agricultural,50,100000.0,5300.0,24.0,1296085.0,11598.6,64804226.0
202401.0,2024.0,1.0,Northern Borders,منطقة الحدود الشمالية,زراعي,Agricultural,4,72500.0,125000.0,1.0,178750.0,125000.0,715000.0
202401.0,2024.0,1.0,Riyadh,منطقة الرياض,زراعي,Agricultural,858,750000.0,10000.0,120.0,1815183.0,80895.2,1557427324.0
202401.0,2024.0,1.0,Hail,منطقة حائل,زراعي,Agricultural,162,125000.0,95000.0,2.0,280253.0,184128.3,45400980.0
202401.0,2024.0,1.0,Al Baha,منطقة الباحة,زراعي,Agricultural,18,100000.0,2493.3,25.0,124861.0,9614.3,2247499.0
202401.0,2024.0,1.0,Madinah,منطقة المدينة المنورة,زراعي,Agricultural,48,731663.0,30000.0,26.0,4752927.0,41205.3,228140486.0
202401.0,2024.0,1.0,Eastern Province,منطقة الشرقية,زراعي,Agricultural,123,700000.0,6448.6,152.0,1485220.0,90753.0,182682053.0
202401.0,2024.0,1.0,Jazan,منطقة جازان,زراعي,Agricultural,26,950000.0,16958.9,72.0,1786996.0,28627.8,46461900.0
202401.0,2024.0,1.0,Tabuk,منطقة تبوك,زراعي,Agricultural,19,200000.0,50000.0,7.0,1206171.0,256280.0,22917250.0
202401.0,2024.0,1.0,Al Baha,منطقة الباحة,سكني,Residential,204,100000.0,597.0,158.0,167244.0,881.7,34117723.0
202401.0,2024.0,1.0,Hail,منطقة حائل,سكني,Residential,1879,50000.0,541.8,89.0,164221.0,681.9,308571157.0
202401.0,2024.0,1.0,Madinah,منطقة المدينة المنورة,سكني,Residential,1953,414375.0,500.0,920.0,585014.0,610.9,1142531768.0
202401.0,2024.0,1.0,Eastern Province,منطقة الشرقية,سكني,Residential,7533,480000.0,450.0,1080.0,743038.0,573.8,5597307577.0
202401.0,2024.0,1.0,Qassim,منطقة القصيم,سكني,Residential,3070,157000.0,435.4,370.0,277482.0,1234.8,851871066.0
202401.0,2024.0,1.0,Asir,منطقة عسير,سكني,Residential,1783,250000.0,560.0,470.0,434640.0,768.0,774963438.0
202401.0,2024.0,1.0,Northern Borders,منطقة الحدود الشمالية,سكني,Residential,542,30000.0,630.0,48.0,89947.0,690.2,48751297.0
202401.0,2024.0,1.0,Najran,منطقة نجران,سكني,Residential,558,84000.0,675.0,122.0,132927.0,671.5,74173149.0
202401.0,2024.0,1.0,Riyadh,منطقة الرياض,سكني,Residential,21210,560000.0,378.0,1350.0,1022132.0,602.0,21679414070.0
202401.0,2024.0,1.0,Al Jouf,منطقة الجوف,سكني,Residential,473,80000.0,600.0,140.0,142355.0,621.8,67333796.0
202401.0,2024.0,1.0,Tabuk,منطقة تبوك,سكني,Residential,634,227500.0,560.0,485.0,339997.0,548.4,215557989.0
202401.0,2024.0,1.0,Makkah,منطقة مكة المكرمة,سكني,Residential,9775,515000.0,403.4,2009.0,1164941.0,561.7,11387294877.0
202401.0,2024.0,1.0,Jazan,منطقة جازان,سكني,Residential,798,200000.0,624.0,333.0,325107.0,980.4,259435579.0
202402.0,2024.0,2.0,Najran,منطقة نجران,تجاري,Commercial,128,142000.0,760.0,175.0,244341.0,894.3,31275702.0
202402.0,2024.0,2.0,Madinah,منطقة المدينة المنورة,تجاري,Commercial,486,978852.0,639.0,1519.0,1679121.0,791.7,816052568.0
202402.0,2024.0,2.0,Qassim,منطقة القصيم,تجاري,Commercial,587,240000.0,726.0,312.0,794169.0,9591.0,466177212.0
202402.0,2024.0,2.0,Asir,منطقة عسير,تجاري,Commercial,278,100000.0,607.6,160.0,461965.0,932.0,128426203.0
202402.0,2024.0,2.0,Tabuk,منطقة تبوك,تجاري,Commercial,318,600000.0,640.0,938.0,1304108.0,1907.7,414706472.0
202402.0,2024.0,2.0,Jazan,منطقة جازان,تجاري,Commercial,123,350000.0,664.0,547.0,786893.0,1015.0,96787898.0
202402.0,2024.0,2.0,Hail,منطقة حائل,تجاري,Commercial,533,240000.0,684.9,450.0,856400.0,2457.1,456461268.0
202402.0,2024.0,2.0,Eastern Province,منطقة الشرقية,تجاري,Commercial,1977,870750.0,715.5,977.0,3679328.0,5406.5,7274032277.0
202402.0,2024.0,2.0,Makkah,منطقة مكة المكرمة,تجاري,Commercial,1400,1365255.0,750.0,1827.0,3532332.0,1285.6,4945264866.0
202402.0,2024.0,2.0,Northern Borders,منطقة الحدود الشمالية,تجاري,Commercial,97,100000.0,624.4,136.0,344376.0,666.1,33404493.0
202402.0,2024.0,2.0,Al Jouf,منطقة الجوف,تجاري,Commercial,144,80000.0,602.9,136.0,195087.0,657.3,28092570.0
202402.0,2024.0,2.0,Al Baha,منطقة الباحة,تجاري,Commercial,16,95000.0,708.5,165.0,168750.0,640.6,2700000.0
202402.0,2024.0,2.0,Riyadh,منطقة الرياض,تجاري,Commercial,3080,1880000.0,845.3,2100.0,7814977.0,4141.0,24070129558.0
202402.0,2024.0,2.0,Northern Borders,منطقة الحدود الشمالية,زراعي,Agricultural,12,251250.0,200000.0,1.0,257917.0,150366.7,3095000.0
202402.0,2024.0,2.0,Al Jouf,منطقة الجوف,زراعي,Agricultural,68,100000.0,50000.0,4.0,184319.0,140618.8,12533700.0
202402.0,2024.0,2.0,Makkah,منطقة مكة المكرمة,زراعي,Agricultural,70,1000000.0,13596.0,72.0,2833900.0,38946.0,198373030.0
202402.0,2024.0,2.0,Riyadh,منطقة الرياض,زراعي,Agricultural,2058,600000.0,10000.0,60.0,1712120.0,85296.2,3523542398.0
202402.0,2024.0,2.0,Al Baha,منطقة الباحة,زراعي,Agricultural,38,55000.0,3595.9,12.0,119684.0,14147.3,4547976.0
202402.0,2024.0,2.0,Jazan,منطقة جازان,زراعي,Agricultural,52,160000.0,10570.2,19.0,435704.0,33535.8,22656598.0
202402.0,2024.0,2.0,Madinah,منطقة المدينة المنورة,زراعي,Agricultural,62,650000.0,30000.0,18.0,1834050.0,60265.2,113711084.0
202402.0,2024.0,2.0,Qassim,منطقة القصيم,زراعي,Agricultural,189,500000.0,50000.0,10.0,657012.0,159648.4,124175330.0
202402.0,2024.0,2.0,Najran,منطقة نجران,زراعي,Agricultural,26,1000000.0,50000.0,22.0,1093846.0,44354.8,28440000.0
202402.0,2024.0,2.0,Tabuk,منطقة تبوك,زراعي,Agricultural,52,500000.0,50000.0,10.0,805101.0,51592.2,41865240.0
202402.0,2024.0,2.0,Asir,منطقة عسير,زراعي,Agricultural,118,170000.0,5040.0,34.0,789878.0,15962.0,93205630.0
202402.0,2024.0,2.0,Eastern Province,منطقة الشرقية,زراعي,Agricultural,203,506250.0,3183.0,231.0,2037825.0,108937.6,413678437.0
202402.0,2024.0,2.0,Hail,منطقة حائل,زراعي,Agricultural,310,170000.0,56000.0,4.0,518329.0,285010.2,160681848.0
202402.0,2024.0,2.0,Qassim,منطقة القصيم,سكني,Residential,5268,150000.0,450.0,346.0,284468.0,880.5,1498579448.0
202402.0,2024.0,2.0,Eastern Province,منطقة الشرقية,سكني,Residential,12738,487494.0,475.0,1050.0,774269.0,603.9,9862638891.0
202402.0,2024.0,2.0,Madinah,منطقة المدينة المنورة,سكني,Residential,3863,400000.0,500.0,923.0,604043.0,1094.4,2333418308.0
202402.0,2024.0,2.0,Hail,منطقة حائل,سكني,Residential,2975,96000.0,600.0,200.0,223865.0,647.4,665997508.0
202402.0,2024.0,2.0,Tabuk,منطقة تبوك,سكني,Residential,1112,250000.0,549.3,490.0,449553.0,875.9,499903318.0
202402.0,2024.0,2.0,Jazan,منطقة جازان,سكني,Residential,1783,300000.0,516.7,508.0,326292.0,579.8,581779306.0
202402.0,2024.0,2.0,Asir,منطقة عسير,سكني,Residential,3544,327500.0,600.0,700.0,544155.0,668.4,1928483623.0
202402.0,2024.0,2.0,Najran,منطقة نجران,سكني,Residential,848,100000.0,731.9,125.0,166043.0,719.2,140804528.0
202402.0,2024.0,2.0,Riyadh,منطقة الرياض,سكني,Residential,32183,620000.0,375.0,1650.0,1044630.0,1110.4,33619331950.0
202402.0,2024.0,2.0,Al Baha,منطقة الباحة,سكني,Residential,385,100000.0,617.0,161.0,233155.0,746.2,89764846.0
202402.0,2024.0,2.0,Northern Borders,منطقة الحدود الشمالية,سكني,Residential,955,40000.0,630.0,56.0,90221.0,661.2,86160720.0
202402.0,2024.0,2.0,Al Jouf,منطقة الجوف,سكني,Residential,946,100000.0,600.0,156.0,183371.0,985.0,173469260.0
202402.0,2024.0,2.0,Makkah,منطقة مكة المكرمة,سكني,Residential,16764,560000.0,400.0,2320.0,1191078.0,1379.8,19967236499.0
202403.0,2024.0,3.0,Hail,منطقة حائل,تجاري,Commercial,178,350000.0,734.0,503.0,535930.0,5308.1,95395583.0
202403.0,2024.0,3.0,Tabuk,منطقة تبوك,تجاري,Commercial,188,650000.0,640.0,955.0,869629.0,700.6,163490259.0
202403.0,2024.0,3.0,Northern Borders,منطقة الحدود الشمالية,تجاري,Commercial,33,100000.0,630.0,181.0,360564.0,726.0,11898612.0
202403.0,2024.0,3.0,Al Baha,منطقة الباحة,تجاري,Commercial,5,495000.0,452.5,1222.0,459000.0,451.4,2295000.0
202403.0,2024.0,3.0,Riyadh,منطقة الرياض,تجاري,Commercial,1613,1907275.0,875.0,2200.0,7132822.0,6790.7,11505241612.0
202403.0,2024.0,3.0,Najran,منطقة نجران,تجاري,Commercial,51,200000.0,792.0,286.0,360925.0,789.1,18407168.0
202403.0,2024.0,3.0,Al Jouf,منطقة الجوف,تجاري,Commercial,42,160000.0,600.0,220.0,385601.0,5081.3,16195226.0
202403.0,2024.0,3.0,Qassim,منطقة القصيم,تجاري,Commercial,266,374878.0,750.0,465.0,870870.0,13750.2,231651534.0
202403.0,2024.0,3.0,Eastern Province,منطقة الشرقية,تجاري,Commercial,929,876000.0,700.0,1054.0,3293477.0,6394.4,3059639894.0
202403.0,2024.0,3.0,Madinah,منطقة المدينة المنورة,تجاري,Commercial,255,1001265.0,629.6,1524.0,1511500.0,1049.6,385432433.0
202403.0,2024.0,3.0,Makkah,منطقة مكة المكرمة,تجاري,Commercial,891,1500000.0,750.0,2000.0,4027635.0,6070.1,3588622350.0
202403.0,2024.0,3.0,Asir,منطقة عسير,تجاري,Commercial,150,400000.0,600.0,669.0,664298.0,699.3,99644740.0
202403.0,2024.0,3.0,Jazan,منطقة جازان,تجاري,Commercial,56,358504.0,640.0,547.0,650653.0,2096.9,36436588.0
202403.0,2024.0,3.0,Eastern Province,منطقة الشرقية,زراعي,Agricultural,120,553125.0,5453.9,132.0,2145498.0,76154.0,257459707.0
202403.0,2024.0,3.0,Asir,منطقة عسير,زراعي,Agricultural,88,80000.0,3184.5,45.0,516197.0,11164.2,45425371.0
202403.0,2024.0,3.0,Jazan,منطقة جازان,زراعي,Agricultural,33,600130.0,14360.7,25.0,1198032.0,39517.2,39535072.0
202403.0,2024.0,3.0,Qassim,منطقة القصيم,زراعي,Agricultural,134,437454.0,50000.0,9.0,658846.0,112170.0,88285333.0
202403.0,2024.0,3.0,Al Jouf,منطقة الجوف,زراعي,Agricultural,46,200000.0,62068.6,2.0,359371.0,392994.9,16531086.0
202403.0,2024.0,3.0,Madinah,منطقة المدينة المنورة,زراعي,Agricultural,41,500257.0,30000.0,19.0,3873411.0,63299.9,158809845.0
202403.0,2024.0,3.0,Makkah,منطقة مكة المكرمة,زراعي,Agricultural,60,957800.0,15573.1,65.0,2182530.0,42796.1,130951781.0
202403.0,2024.0,3.0,Najran,منطقة نجران,زراعي,Agricultural,14,100000.0,50000.0,2.0,1249450.0,45823.8,17492298.0
202403.0,2024.0,3.0,Tabuk,منطقة تبوك,زراعي,Agricultural,50,250000.0,52500.0,5.0,879127.0,106802.4,43956340.0
202403.0,2024.0,3.0,Hail,منطقة حائل,زراعي,Agricultural,191,160000.0,87500.0,2.0,279203.0,192756.5,53327723.0
202403.0,2024.0,3.0,Al Baha,منطقة الباحة,زراعي,Agricultural,19,80000.0,1420.0,43.0,217105.0,4202.3,4125000.0
202403.0,2024.0,3.0,Riyadh,منطقة الرياض,زراعي,Agricultural,2282,1100000.0,10003.9,110.0,2516478.0,57286.8,5742602553.0
202403.0,2024.0,3.0,Northern Borders,منطقة الحدود الشمالية,زراعي,Agricultural,1,10000.0,50000.0,0.0,10000.0,50000.0,10000.0
202403.0,2024.0,3.0,Northern Borders,منطقة الحدود الشمالية,سكني,Residential,624,40000.0,630.0,56.0,93537.0,655.8,58366815.0
202403.0,2024.0,3.0,Najran,منطقة نجران,سكني,Residential,654,100000.0,750.0,126.0,167880.0,733.3,109793535.0
202403.0,2024.0,3.0,Al Baha,منطقة الباحة,سكني,Residential,280,150000.0,612.8,248.0,215614.0,821.6,60371810.0
202403.0,2024.0,3.0,Riyadh,منطقة الرياض,سكني,Residential,24179,550000.0,375.0,1418.0,1033816.0,795.1,24996636007.0
202403.0,2024.0,3.0,Tabuk,منطقة تبوك,سكني,Residential,919,300000.0,600.0,538.0,605638.0,899.4,556581295.0
202403.0,2024.0,3.0,Hail,منطقة حائل,سكني,Residential,1854,100000.0,595.5,208.0,208522.0,837.4,386599656.0
202403.0,2024.0,3.0,Madinah,منطقة المدينة المنورة,سكني,Residential,2567,475000.0,500.0,1111.0,640772.0,715.9,1644861715.0
202403.0,2024.0,3.0,Makkah,منطقة مكة المكرمة,سكني,Residential,13507,485000.0,450.0,1304.0,847813.0,588.1,11451413060.0
202403.0,2024.0,3.0,Jazan,منطقة جازان,سكني,Residential,1053,210000.0,600.0,348.0,276061.0,653.0,290691843.0
202403.0,2024.0,3.0,Asir,منطقة عسير,سكني,Residential,2441,350000.0,600.0,672.0,575717.0,775.6,1405324989.0
202403.0,2024.0,3.0,Eastern Province,منطقة الشرقية,سكني,Residential,7795,500000.0,420.0,1327.0,809880.0,663.7,6313017418.0
202403.0,2024.0,3.0,Qassim,منطقة القصيم,سكني,Residential,4289,151875.0,473.3,326.0,244370.0,687.7,1048101978.0
202403.0,2024.0,3.0,Al Jouf,منطقة الجوف,سكني,Residential,1122,100000.0,600.0,167.0,175963.0,1154.5,197430536.0
202404.0,2024.0,4.0,Riyadh,منطقة الرياض,تجاري,Commercial,1594,1717750.0,750.0,2114.0,9211476.0,28971.1,14683092685.0
202404.0,2024.0,4.0,Hail,منطقة حائل,تجاري,Commercial,164,366000.0,767.5,508.0,534366.0,909.1,87636086.0
202404.0,2024.0,4.0,Najran,منطقة نجران,تجاري,Commercial,32,345500.0,762.3,409.0,730754.0,797.5,23384125.0
202404.0,2024.0,4.0,Madinah,منطقة المدينة المنورة,تجاري,Commercial,283,1009098.0,661.7,1515.0,1459319.0,750.4,412987377.0
202404.0,2024.0,4.0,Makkah,منطقة مكة المكرمة,تجاري,Commercial,1055,1455000.0,683.2,2099.0,4165655.0,3193.6,4394766383.0
202404.0,2024.0,4.0,Al Jouf,منطقة الجوف,تجاري,Commercial,34,205000.0,596.6,312.0,409572.0,625.4,13925437.0
202404.0,2024.0,4.0,Asir,منطقة عسير,تجاري,Commercial,245,480000.0,618.0,891.0,931182.0,796.2,228139546.0
202404.0,2024.0,4.0,Eastern Province,منطقة الشرقية,تجاري,Commercial,1018,890000.0,690.0,1220.0,2550986.0,3641.4,2596903362.0
202404.0,2024.0,4.0,Northern Borders,منطقة الحدود الشمالية,تجاري,Commercial,50,133000.0,670.5,206.0,484013.0,778.5,24200634.0
202404.0,2024.0,4.0,Tabuk,منطقة تبوك,تجاري,Commercial,207,700000.0,640.0,1057.0,1074954.0,949.7,222515379.0
202404.0,2024.0,4.0,Jazan,منطقة جازان,تجاري,Commercial,40,382030.0,748.4,555.0,1156785.0,947.5,46271394.0
202404.0,2024.0,4.0,Al Baha,منطقة الباحة,تجاري,Commercial,9,180000.0,728.0,350.0,426667.0,686.3,3840000.0
202404.0,2024.0,4.0,Qassim,منطقة القصيم,تجاري,Commercial,255,500000.0,750.0,610.0,1174404.0,3407.8,299472986.0
202404.0,2024.0,4.0,Jazan,منطقة جازان,زراعي,Agricultural,30,425000.0,8236.1,20.0,1000198.0,27462.5,30005931.0
202404.0,2024.0,4.0,Al Jouf,منطقة الجوف,زراعي,Agricultural,69,110000.0,71250.0,2.0,322817.0,281518.2,22274385.0
202404.0,2024.0,4.0,Al Baha,منطقة الباحة,زراعي,Agricultural,13,145000.0,1542.8,29.0,232154.0,15020.4,3018000.0
202404.0,2024.0,4.0,Qassim,منطقة القصيم,زراعي,Agricultural,175,370000.0,50000.0,10.0,564480.0,85605.8,98784079.0
202404.0,2024.0,4.0,Tabuk,منطقة تبوك,زراعي,Agricultural,33,1000000.0,50000.0,22.0,1501224.0,112594.2,49540396.0
202404.0,2024.0,4.0,Asir,منطقة عسير,زراعي,Agricultural,67,145000.0,11410.0,28.0,1810191.0,29345.2,121282820.0
202404.0,2024.0,4.0,Northern Borders,منطقة الحدود الشمالية,زراعي,Agricultural,5,100000.0,54450.0,2.0,578000.0,111780.0,2890000.0
202404.0,2024.0,4.0,Eastern Province,منطقة الشرقية,زراعي,Agricultural,163,620000.0,10705.1,70.0,1443129.0,39940.1,235230011.0
202404.0,2024.0,4.0,Madinah,منطقة المدينة المنورة,زراعي,Agricultural,43,550000.0,30000.0,21.0,3144619.0,45816.4,135218610.0
202404.0,2024.0,4.0,Najran,منطقة نجران,زراعي,Agricultural,20,1050000.0,48190.0,27.0,5239000.0,56649.7,104780000.0
202404.0,2024.0,4.0,Hail,منطقة حائل,زراعي,Agricultural,230,100000.0,59100.0,2.0,278860.0,191154.0,64137798.0
202404.0,2024.0,4.0,Makkah,منطقة مكة المكرمة,زراعي,Agricultural,47,700000.0,10000.0,45.0,2316658.0,49640.8,108882904.0
202404.0,2024.0,4.0,Riyadh,منطقة الرياض,زراعي,Agricultural,1285,860000.0,10000.9,140.0,2856650.0,84150.8,3670795460.0
202404.0,2024.0,4.0,Hail,منطقة حائل,سكني,Residential,2325,80000.0,599.4,138.0,192950.0,1145.1,448608630.0
202404.0,2024.0,4.0,Najran,منطقة نجران,سكني,Residential,841,100000.0,738.0,139.0,195665.0,751.2,164553906.0
202404.0,2024.0,4.0,Madinah,منطقة المدينة المنورة,سكني,Residential,3423,370000.0,494.0,925.0,590658.0,641.9,2021820757.0
202404.0,2024.0,4.0,Qassim,منطقة القصيم,سكني,Residential,5386,130136.0,467.0,310.0,228608.0,719.1,1231284622.0
202404.0,2024.0,4.0,Al Baha,منطقة الباحة,سكني,Residential,319,120000.0,625.0,200.0,207955.0,781.2,66337799.0
202404.0,2024.0,4.0,Eastern Province,منطقة الشرقية,سكني,Residential,9304,500000.0,435.1,1200.0,761437.0,632.1,7084412885.0
202404.0,2024.0,4.0,Northern Borders,منطقة الحدود الشمالية,سكني,Residential,700,42250.0,630.0,63.0,115249.0,678.2,80674615.0
202404.0,2024.0,4.0,Tabuk,منطقة تبوك,سكني,Residential,1200,400000.0,598.2,644.0,449570.0,550.9,539484455.0
202404.0,2024.0,4.0,Jazan,منطقة جازان,سكني,Residential,1346,239060.0,575.0,412.0,324264.0,715.3,436459307.0
202404.0,2024.0,4.0,Asir,منطقة عسير,سكني,Residential,2327,250000.0,600.0,438.0,418683.0,719.9,974274758.0
202404.0,2024.0,4.0,Riyadh,منطقة الرياض,سكني,Residential,24892,561800.0,357.5,1580.0,993854.0,597.1,24739025150.0
202404.0,2024.0,4.0,Al Jouf,منطقة الجوف,سكني,Residential,905,112000.0,600.0,195.0,188947.0,791.9,170996924.0
202404.0,2024.0,4.0,Makkah,منطقة مكة المكرمة,سكني,Residential,12804,520000.0,438.6,1795.0,1024708.0,561.6,13120367283.0
202501.0,2025.0,1.0,Riyadh,منطقة الرياض,تجاري,Commercial,1363,1845000.0,846.3,2275.0,9856047.0,11396.6,13433791789.0
202501.0,2025.0,1.0,Qassim,منطقة القصيم,تجاري,Commercial,271,450000.0,812.5,450.0,899200.0,13937.8,243683101.0
